2020-06-25 16:32:18+00:00	2	Brazil	1,207,721	+15,247	54,434 	+560	649,908		503,379	8,318	5,682	256	2,751,953	12,948	212,533,446	South America	176	3,904	77	
2020-06-25 18:30:39+00:00	2	Brazil	1,207,721	+15,247	54,434 	+560	649,908		503,379	8,318	5,682	256	2,751,953	12,948	212,533,446	South America	176	3,904	77	
2020-06-25 20:00:58+00:00	2	Brazil	1,207,721	+15,247	54,434 	+560	649,908		503,379	8,318	5,682	256	2,751,953	12,948	212,533,446	South America	176	3,904	77	
2020-06-25 20:30:24+00:00	2	Brazil	1,207,721	+15,247	54,434 	+560	649,908		503,379	8,318	5,682	256	2,751,953	12,948	212,533,446	South America	176	3,904	77	
2020-06-25 19:50:06+00:00	2	Brazil	1,207,721	+15,247	54,434 	+560	649,908		503,379	8,318	5,682	256	2,751,953	12,948	212,533,446	South America	176	3,904	77	
2020-06-25 16:58:48+00:00	2	Brazil	1,207,721	+15,247	54,434 	+560	649,908		503,379	8,318	5,682	256	2,751,953	12,948	212,533,446	South America	176	3,904	77	
2020-06-25 15:48:11+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 18:59:04+00:00	2	Brazil	1,207,721	+15,247	54,434 	+560	649,908		503,379	8,318	5,682	256	2,751,953	12,948	212,533,446	South America	176	3,904	77	
2020-06-25 15:30:35+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 15:26:06+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 14:52:52+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 14:52:49+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 14:30:35+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 14:49:35+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 13:37:59+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 14:41:16+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 11:46:10+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 07:33:08+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 09:30:39+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 11:31:58+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 11:43:57+00:00	2	Brazil	1,193,609	+1,135	53,895 	+21	649,908		489,806	8,318	5,616	254	2,751,953	12,948	212,533,446	South America	178	3,943	77	
2020-06-25 09:00:50+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 10:31:55+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 07:13:12+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 03:31:11+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 02:30:05+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 03:01:39+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 01:31:14+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-25 01:38:16+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-25 02:14:25+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-25 00:46:42+00:00	2	Brazil	1,192,474	+40,995	53,874 	+1,103	649,908	+36,563	488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-25 01:01:29+00:00	2	Brazil	1,192,474	+40,995	53,874 	+1,103	649,908	+36,563	488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-25 00:58:52+00:00	2	Brazil	1,192,474	+40,995	53,874 	+1,103	649,908	+36,563	488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-25 05:01:52+00:00	2	Brazil	1,192,474		53,874 		649,908		488,692	8,318	5,611	253	2,751,953	12,948	212,533,446	South America	178	3,945	77	
2020-06-25 00:00:12+00:00	2	Brazil	1,192,474	+40,995	53,874 	+1,103	649,908	+36,563	488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-24 22:20:08+00:00	2	Brazil	1,188,631	+37,152	53,830 	+1,059	649,908	+36,563	484,893	8,318	5,593	253	2,678,426	12,603	212,529,324	South America	179	3,948	79	
2020-06-24 22:37:57+00:00	2	Brazil	1,188,631	+37,152	53,830 	+1,059	649,908	+36,563	484,893	8,318	5,593	253	2,678,426	12,603	212,529,324	South America	179	3,948	79	
2020-06-25 00:39:37+00:00	2	Brazil	1,192,474	+40,995	53,874 	+1,103	649,908	+36,563	488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-25 00:22:28+00:00	2	Brazil	1,192,474	+40,995	53,874 	+1,103	649,908	+36,563	488,692	8,318	5,611	253	2,678,426	12,602	212,533,446	South America	178	3,945	79	
2020-06-24 21:55:04+00:00	2	Brazil	1,188,631	+37,152	53,830 	+1,059	649,908	+36,563	484,893	8,318	5,593	253	2,678,426	12,603	212,529,324	South America	179	3,948	79	
2020-06-24 21:27:43+00:00	2	Brazil	1,188,631	+37,152	53,830 	+1,059	613,345		521,456	8,318	5,593	253	2,678,426	12,603	212,529,324	South America	179	3,948	79	
2020-06-24 20:32:41+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 21:02:03+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 21:02:37+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 21:03:26+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 19:30:09+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 20:00:52+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 19:05:41+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 19:02:22+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 19:14:59+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 16:25:02+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 18:33:38+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 20:12:01+00:00	2	Brazil	1,157,451	+5,972	52,951 	+180	613,345		491,155	8,318	5,446	249	2,678,426	12,603	212,529,324	South America	184	4,014	79	
2020-06-24 15:30:05+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 15:37:02+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 14:50:57+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 13:32:23+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 13:07:35+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 13:00:45+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 12:33:11+00:00	2	Brazil	1,152,066	+587	52,788 	+17	613,345		485,933	8,318	5,421	248	2,678,426	12,603	212,529,324	South America	184	4,026	79	
2020-06-24 09:00:19+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 09:11:18+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 07:00:11+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 08:30:38+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 06:52:29+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 09:30:32+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 06:32:01+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 02:01:13+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 02:54:13+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 02:31:07+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 03:31:21+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 01:44:20+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-24 02:54:39+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,678,426	12,603	212,529,324	South America	185	4,027	79	
2020-06-24 01:02:45+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-24 01:31:22+00:00	2	Brazil	1,151,479		52,771 		613,345		485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-24 00:33:12+00:00	2	Brazil	1,151,479	+40,131	52,771 	+1,364	613,345	+34,119	485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-24 00:21:26+00:00	2	Brazil	1,151,479	+40,131	52,771 	+1,364	613,345	+34,119	485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-24 00:15:19+00:00	2	Brazil	1,151,479	+40,131	52,771 	+1,364	613,345	+34,119	485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-24 00:03:05+00:00	2	Brazil	1,151,479	+40,131	52,771 	+1,364	613,345	+34,119	485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-24 00:00:17+00:00	2	Brazil	1,151,479	+40,131	52,771 	+1,364	613,345	+34,119	485,363	8,318	5,418	248	2,510,717	11,814	212,529,324	South America	185	4,027	85	
2020-06-23 23:00:04+00:00	2	Brazil	1,145,906	+34,558	52,649 	+1,242	613,345	+34,119	479,912	8,318	5,392	248	2,510,717	11,814	212,525,202	South America	185	4,037	85	
2020-06-23 21:39:00+00:00	2	Brazil	1,145,906	+34,558	52,649 	+1,242	594,104	+14,878	499,153	8,318	5,392	248	2,510,717	11,814	212,525,202	South America	185	4,037	85	
2020-06-23 20:36:58+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 20:02:06+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 20:01:48+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 21:31:48+00:00	2	Brazil	1,145,906	+34,558	52,649 	+1,242	594,104	+14,878	499,153	8,318	5,392	248	2,510,717	11,814	212,525,202	South America	185	4,037	85	
2020-06-23 23:00:12+00:00	2	Brazil	1,145,906	+34,558	52,649 	+1,242	613,345	+34,119	479,912	8,318	5,392	248	2,510,717	11,814	212,525,202	South America	185	4,037	85	
2020-06-23 19:51:27+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 19:48:07+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 19:31:20+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 19:20:39+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 19:10:15+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 19:03:00+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 18:31:10+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 16:47:30+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 17:56:18+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 17:35:38+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 23:32:02+00:00	2	Brazil	1,151,479	+40,131	52,771                                	+1,364	613,345	+34,119	485,363	8,318	5,418	248	2,510,717	11,814	212,525,202	South America	185	4,027	85	
2020-06-23 14:17:21+00:00	2	Brazil	1,113,606	+2,258	51,407 		594,104	+14,878	468,095	8,318	5,240	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 15:30:58+00:00	2	Brazil	1,113,606	+2,258	51,407 		594,104	+14,878	468,095	8,318	5,240	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 17:28:09+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 17:04:47+00:00	2	Brazil	1,117,430	+6,082	51,502 	+95	594,104	+14,878	471,824	8,318	5,258	242	2,510,717	11,814	212,525,202	South America	190	4,127	85	
2020-06-23 13:00:09+00:00	2	Brazil	1,113,606	+2,258	51,407 		594,104	+14,878	468,095	8,318	5,240	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 12:30:11+00:00	2	Brazil	1,113,606	+2,258	51,407 		594,104	+14,878	468,095	8,318	5,240	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 12:00:35+00:00	2	Brazil	1,113,606	+2,258	51,407 		594,104	+14,878	468,095	8,318	5,240	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 11:34:45+00:00	2	Brazil	1,113,606	+2,258	51,407 		594,104	+14,878	468,095	8,318	5,240	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 10:15:11+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 09:02:01+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 09:33:31+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 08:12:57+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 08:30:21+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 11:13:46+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 09:00:16+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 05:48:08+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 06:26:50+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 09:56:44+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 03:31:34+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 07:27:44+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 03:52:26+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 03:01:19+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 02:08:47+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 02:01:09+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 00:35:37+00:00	2	Brazil	1,111,348		51,407 		579,226		480,715	8,318	5,229	242	2,430,347	11,436	212,525,202	South America	191	4,134	87	
2020-06-23 00:30:05+00:00	2	Brazil	1,111,348	+24,358	51,407 	+748	579,226		480,715	8,318	5,229	242	2,430,347	11,436	212,525,202	South America	191	4,134	87	
2020-06-23 00:50:50+00:00	2	Brazil	1,111,348		51,407 		579,226		480,715	8,318	5,229	242	2,430,347	11,436	212,525,202	South America	191	4,134	87	
2020-06-23 02:01:31+00:00	2	Brazil	1,111,348		51,407 		594,104	+14,878	465,837	8,318	5,229	242	2,510,717	11,814	212,525,202	South America	191	4,134	85	
2020-06-23 00:25:55+00:00	2	Brazil	1,111,348	+24,358	51,407 	+748	579,226		480,715	8,318	5,229	242	2,430,347	11,436	212,525,202	South America	191	4,134	87	
2020-06-23 00:02:44+00:00	2	Brazil	1,111,348	+24,358	51,407 	+748	579,226		480,715	8,318	5,229	242	2,430,347	11,436	212,525,202	South America	191	4,134	87	
2020-06-22 23:30:05+00:00	2	Brazil	1,111,348	+24,358	51,407 	+748	579,226		480,715	8,318	5,229	242	2,430,347	11,436	212,521,080	South America	191	4,134	87	
2020-06-22 23:00:08+00:00	2	Brazil	1,106,470	+19,480	51,271 	+612	579,226		475,973	8,318	5,206	241	2,430,347	11,436	212,521,080	South America	192	4,145	87	
2020-06-22 21:00:51+00:00	2	Brazil	1,090,349	+3,359	50,737 	+78	579,226		460,386	8,318	5,131	239	2,430,347	11,436	212,521,080	South America	195	4,189	87	
2020-06-22 22:49:14+00:00	2	Brazil	1,106,470	+19,480	51,271 	+612	579,226		475,973	8,318	5,206	241	2,430,347	11,436	212,521,080	South America	192	4,145	87	
2020-06-22 22:31:33+00:00	2	Brazil	1,106,470	+19,480	51,271 	+612	579,226		475,973	8,318	5,206	241	2,430,347	11,436	212,521,080	South America	192	4,145	87	
2020-06-22 22:02:56+00:00	2	Brazil	1,106,470	+19,480	51,271 	+612	579,226		475,973	8,318	5,206	241	2,430,347	11,436	212,521,080	South America	192	4,145	87	
2020-06-22 21:31:53+00:00	2	Brazil	1,106,470	+19,480	51,271 	+612	579,226		475,973	8,318	5,206	241	2,430,347	11,436	212,521,080	South America	192	4,145	87	
2020-06-22 20:30:44+00:00	2	Brazil	1,090,349	+3,359	50,737 	+78	579,226		460,386	8,318	5,131	239	2,430,347	11,436	212,521,080	South America	195	4,189	87	
2020-06-22 20:06:26+00:00	2	Brazil	1,090,349	+3,359	50,737 	+78	579,226		460,386	8,318	5,131	239	2,430,347	11,436	212,521,080	South America	195	4,189	87	
2020-06-22 20:02:23+00:00	2	Brazil	1,090,349	+3,359	50,737 	+78	579,226		460,386	8,318	5,131	239	2,430,347	11,436	212,521,080	South America	195	4,189	87	
2020-06-22 18:51:15+00:00	2	Brazil	1,090,349	+3,359	50,737 	+78	579,226		460,386	8,318	5,131	239	2,430,347	11,436	212,521,080	South America	195	4,189	87	
